StudentID,Gender,ParentalBackground,ExtracurricularActivities,PreviousGPA,Attendance,SelfStudy,StudyHours,CurrentGPA
15395487,Male,Bachelor's,Yes,3.82,81.55,No,15,2.64
221769,Male,Doctorate,No,2.95,90.36,Yes,21,2.37
14184472,Male,High School,No,2.82,91.11,Yes,18,3.57
4018146,Female,Associate's,No,2.74,85.48,Yes,16,3.15
12531047,Male,Associate's,Yes,2.74,94.71,Yes,6,2.79
12558419,Male,High School,No,2.88,78.31,Yes,6,3.38
6283881,Female,High School,No,3.7,96.78,Yes,12,2.94
10366912,Male,Master's,Yes,2.36,85.01,Yes,13,2.16
14549869,Female,Doctorate,No,2.78,99.47,No,23,2.63
3276393,Male,High School,Yes,2.62,84.2,Yes,6,3.48
1608312,Female,Associate's,Yes,3.49,90.56,Yes,16,3.56
13873653,Female,Associate's,Yes,3.19,80.58,No,25,3.26
4526003,Female,Bachelor's,No,3.26,95.64,Yes,24,2.18
443634,Male,Bachelor's,No,3.56,92.34,No,21,3.4
825772,Male,Doctorate,No,2.47,75.21,Yes,17,2.59
9287171,Male,High School,Yes,2.48,76.86,Yes,18,3.42
2205499,Male,Doctorate,Yes,2.44,95.56,Yes,9,3.7
5149386,Male,High School,Yes,2.71,95.41,No,20,1.97
13148229,Male,High School,No,3.01,81.12,Yes,24,1.95
9916633,Female,Master's,No,3.32,78.42,No,24,2.5
16300412,Female,Associate's,Yes,2.47,98.7,Yes,23,2.13
4943212,Male,Master's,No,2.79,87.52,No,24,2.91
8893579,Male,High School,Yes,2.91,91.91,Yes,14,2.18
13189013,Male,Associate's,No,2.67,96.91,No,11,3.41
4326,Female,Associate's,Yes,2.17,83.89,Yes,22,2.15
9558937,Female,Master's,No,3.59,87.96,Yes,24,3.92
954088,Male,Bachelor's,Yes,2.02,93.93,Yes,16,1.72
12521256,Female,High School,No,2.57,82.95,No,8,2.95
10860013,Male,Bachelor's,No,2.13,79.64,Yes,14,3.24
10536028,Female,Bachelor's,No,3.27,88.99,No,21,3.93
10570158,Female,Associate's,Yes,3.89,83.69,Yes,23,3.97
2255014,Male,Associate's,Yes,2.11,75.48,Yes,16,2.0
10640616,Female,Doctorate,No,2.87,86.51,No,22,3.5
5052102,Male,High School,No,3.35,75.14,Yes,13,3.6
12773086,Female,Bachelor's,No,3.54,79.09,No,6,3.62
7385631,Male,Associate's,No,2.69,81.76,Yes,22,2.19
717797,Male,High School,Yes,3.12,85.66,No,25,3.84
5455561,Male,Master's,Yes,3.37,92.47,Yes,20,3.39
11605566,Female,Master's,Yes,3.95,79.64,No,11,3.81
4555507,Male,Master's,No,3.17,90.26,No,14,3.1
10078221,Male,Bachelor's,No,2.47,80.1,Yes,8,2.82
746055,Male,Associate's,No,2.89,93.82,Yes,6,3.03
13461722,Male,Master's,No,3.6,84.58,No,16,3.16
2757206,Male,Doctorate,Yes,2.85,97.16,No,7,3.82
9213139,Male,Associate's,Yes,2.47,78.03,Yes,16,1.99
16421001,Female,Doctorate,Yes,3.28,85.93,No,13,3.87
8304171,Female,Doctorate,Yes,2.11,98.86,No,8,2.64
9315935,Female,Bachelor's,Yes,2.51,81.26,No,23,2.95
967063,Male,Associate's,Yes,3.25,97.04,No,21,3.09
2003861,Male,Associate's,No,3.9,82.48,Yes,14,3.91
10505541,Male,Master's,No,2.15,87.02,No,15,1.99
13699624,Female,Master's,No,2.71,78.72,No,6,3.62
4987323,Female,Doctorate,No,3.37,96.7,No,12,3.85
10988705,Male,Doctorate,No,2.18,75.9,Yes,16,2.23
5614491,Male,Doctorate,Yes,3.02,93.58,No,15,2.63
6778371,Male,Master's,No,3.4,87.92,No,22,3.72
4616757,Female,Master's,No,2.99,77.58,Yes,20,3.26
12520478,Female,Bachelor's,No,3.12,89.18,No,25,2.92
6174643,Male,High School,No,3.06,78.32,Yes,15,2.84
11239692,Female,Associate's,No,2.25,78.63,No,21,2.18
10588843,Female,Doctorate,Yes,3.68,86.34,Yes,20,3.17
3022728,Female,Associate's,No,2.27,89.48,Yes,22,2.22
9831669,Male,Associate's,No,2.53,93.14,Yes,14,2.98
2278542,Male,Master's,Yes,2.27,81.48,No,16,2.56
12432443,Male,High School,Yes,2.91,76.47,No,23,2.96
536262,Male,Doctorate,Yes,2.33,90.29,No,17,1.89
7978844,Female,Bachelor's,No,2.03,94.8,No,9,2.12
15035950,Male,Doctorate,Yes,2.39,95.16,No,24,3.23
2908624,Female,Master's,No,3.65,78.86,No,19,3.46
5064707,Female,Master's,Yes,2.34,89.25,Yes,23,2.63
9687100,Female,Bachelor's,Yes,2.18,97.22,Yes,8,2.07
7394874,Male,Bachelor's,Yes,3.45,98.68,Yes,9,3.6
7682612,Female,Associate's,No,2.65,75.68,No,11,3.23
6569896,Female,Bachelor's,No,3.66,91.2,No,22,3.14
6193033,Female,High School,Yes,3.1,95.98,No,8,3.8
1906677,Male,Bachelor's,No,3.45,81.69,No,14,3.18
11681407,Female,Master's,No,2.83,89.36,No,10,3.89
3212848,Male,Master's,Yes,2.22,85.19,Yes,6,2.13
246814,Female,Bachelor's,No,2.27,77.18,Yes,17,1.92
11714683,Male,High School,No,3.52,90.19,No,17,3.32
16625114,Female,Doctorate,Yes,3.18,83.51,No,24,3.45
7173009,Male,Doctorate,Yes,2.09,94.54,Yes,22,1.94
2227924,Female,Master's,Yes,3.52,81.09,No,6,3.16
14859225,Female,High School,Yes,2.76,86.72,No,12,2.29
10679282,Male,Doctorate,Yes,2.04,90.7,No,18,1.78
8870788,Female,Doctorate,Yes,3.76,83.77,Yes,22,3.72
3627389,Male,Master's,No,3.6,81.29,Yes,18,2.21
6800010,Male,High School,Yes,3.95,97.0,No,8,3.8
5530638,Female,Master's,Yes,2.88,99.98,No,22,2.46
10017528,Female,Associate's,No,2.44,95.67,No,9,3.02
3667567,Female,Associate's,Yes,3.75,75.41,No,10,3.76
1398590,Female,Master's,Yes,3.06,78.94,Yes,24,3.07
3900219,Female,Master's,Yes,2.94,79.13,Yes,23,2.67
4946536,Female,Bachelor's,No,2.91,91.04,No,7,3.02
12047402,Female,Doctorate,No,3.32,82.87,Yes,14,3.68
1771789,Female,Master's,Yes,3.97,96.98,No,23,3.97
12253952,Male,Doctorate,No,3.21,97.27,No,8,2.34
16745930,Female,High School,Yes,2.33,89.2,Yes,18,1.78
652496,Female,Doctorate,No,3.97,94.36,Yes,14,3.75
6951239,Female,Master's,No,3.11,89.01,No,16,3.08
5953027,Male,Bachelor's,No,3.32,85.72,No,17,3.57
1329651,Female,Doctorate,No,2.96,87.1,Yes,7,2.65
5652031,Male,Bachelor's,No,2.65,89.19,Yes,20,2.45
10974060,Male,Master's,Yes,2.46,94.89,No,24,3.5
5928743,Female,Doctorate,No,2.27,89.97,No,21,3.01
583637,Male,Master's,Yes,2.6,75.35,No,24,2.69
1611335,Female,Master's,No,2.17,80.67,Yes,25,2.96
4030679,Male,Master's,No,2.72,98.18,No,9,3.21
10223079,Female,Master's,Yes,2.76,75.4,No,24,2.67
7107474,Male,Doctorate,No,3.76,75.57,No,7,3.08
7213154,Female,Associate's,Yes,3.81,80.51,Yes,22,3.74
10919572,Male,Doctorate,No,3.26,88.73,No,18,2.33
13026483,Male,Doctorate,No,3.65,99.21,No,14,3.38
14086727,Female,High School,No,2.57,86.84,Yes,24,2.02
16079867,Male,Bachelor's,No,2.43,80.97,Yes,24,2.71
13780545,Female,Associate's,No,3.21,84.42,No,24,2.98
15969083,Female,Master's,Yes,2.86,83.89,Yes,13,2.1
6868679,Male,Doctorate,No,3.91,81.26,Yes,22,3.95
2249452,Male,Bachelor's,No,2.25,76.91,Yes,8,2.35
4751531,Male,High School,Yes,3.55,79.91,Yes,6,3.68
3691793,Female,Master's,No,3.83,97.66,No,17,3.1
2224515,Male,High School,Yes,3.73,83.26,No,24,3.99
4297791,Female,Doctorate,No,2.53,83.8,Yes,24,2.88
7323480,Male,Master's,Yes,2.59,97.84,No,24,3.08
2388891,Male,Associate's,No,2.15,94.17,Yes,20,1.8
10171068,Female,Master's,No,3.78,85.98,No,14,3.97
7330654,Female,Master's,Yes,3.12,91.17,No,16,2.92
1883669,Male,Bachelor's,No,2.9,79.82,No,14,2.46
13414102,Male,Doctorate,Yes,2.55,95.76,Yes,22,3.22
13366060,Male,Bachelor's,Yes,3.97,99.15,No,10,4.0
4274078,Female,Master's,No,3.78,77.91,Yes,24,3.46
4114015,Male,Master's,No,2.08,88.8,Yes,13,2.86
10360251,Female,Bachelor's,No,3.42,79.53,Yes,12,3.63
4714736,Female,Master's,No,2.61,78.69,No,14,1.73
14612805,Male,Master's,Yes,2.91,87.91,No,7,3.38
4800832,Female,Associate's,No,3.57,83.04,Yes,22,3.87
14930092,Female,Associate's,No,3.76,85.91,No,21,3.8
1085529,Female,Associate's,Yes,2.93,78.24,Yes,13,2.84
2022640,Female,Bachelor's,Yes,3.12,85.29,Yes,6,2.87
12729325,Male,Master's,Yes,3.31,97.11,No,14,3.84
5751251,Male,Bachelor's,Yes,2.7,76.36,No,8,2.93
640404,Female,Bachelor's,Yes,3.17,76.72,No,18,2.68
8112913,Male,Doctorate,No,2.73,82.34,Yes,16,3.52
8293479,Female,Associate's,No,2.22,93.96,No,15,2.39
243955,Male,Doctorate,Yes,3.86,99.09,Yes,23,3.68
16203170,Male,High School,Yes,2.92,94.91,Yes,14,3.02
15793863,Male,Associate's,No,2.54,92.43,Yes,24,3.27
2793176,Male,Master's,Yes,3.68,79.31,No,6,3.65
8662205,Female,Master's,No,2.13,91.49,Yes,12,3.41
12403962,Male,High School,No,3.74,93.45,No,23,3.77
9131288,Female,Bachelor's,Yes,3.34,94.67,No,18,2.25
10336649,Female,Associate's,No,3.65,99.6,No,11,3.67
12552776,Male,High School,No,3.88,98.75,No,12,3.15
14741668,Male,Doctorate,Yes,3.7,76.71,No,15,3.49
7701170,Female,Associate's,No,3.83,97.25,No,23,3.03
11167587,Male,Associate's,Yes,2.8,82.58,Yes,16,1.86
8313918,Male,High School,Yes,3.92,83.48,Yes,23,3.36
1427118,Female,High School,No,3.68,98.17,No,8,3.72
16402880,Female,High School,Yes,2.23,96.25,No,9,3.22
69297,Male,Doctorate,Yes,3.3,98.1,Yes,14,3.57
9061438,Male,Doctorate,Yes,3.89,81.79,Yes,10,3.94
14428844,Female,Associate's,Yes,2.69,86.14,Yes,9,3.56
3206582,Male,Doctorate,Yes,3.54,76.9,No,18,2.64
12196520,Female,High School,Yes,3.76,77.46,No,10,3.7
6003323,Male,Doctorate,Yes,2.95,89.38,Yes,7,3.68
8829438,Female,High School,Yes,2.94,81.22,No,25,2.78
10797541,Male,High School,No,2.4,90.03,No,23,2.97
2248922,Male,High School,Yes,3.05,83.76,Yes,13,3.61
3036541,Female,High School,Yes,2.06,91.04,No,20,2.68
8424778,Male,High School,No,3.75,78.14,Yes,22,3.88
4793852,Male,High School,No,3.77,81.08,No,10,2.59
11295293,Male,Master's,No,3.9,88.76,Yes,13,3.98
7087994,Male,Master's,No,2.94,90.3,Yes,11,3.19
2914289,Female,High School,No,3.81,83.59,Yes,14,3.38
6572955,Female,Bachelor's,No,3.93,95.5,Yes,6,3.29
15968371,Male,Doctorate,Yes,2.16,83.39,Yes,15,2.19
16209494,Male,High School,No,2.65,98.5,No,20,2.27
14723141,Male,Master's,Yes,3.95,77.1,No,10,4.0
325764,Female,Master's,No,3.87,75.39,No,19,3.67
7568581,Male,Doctorate,No,2.73,86.99,Yes,9,2.75
11569391,Male,High School,Yes,3.1,81.04,No,8,3.35
14716293,Male,Master's,Yes,2.12,96.22,No,15,2.01
1923150,Female,Bachelor's,Yes,2.24,92.06,No,14,1.82
10567957,Female,Bachelor's,No,3.77,84.01,Yes,18,3.71
701915,Female,Associate's,No,2.24,95.64,Yes,19,3.04
1397553,Male,Doctorate,No,3.44,93.98,No,21,3.83
6985666,Male,Doctorate,Yes,3.84,75.87,Yes,11,3.97
2204703,Male,High School,Yes,3.39,95.24,Yes,21,3.53
7308699,Female,Doctorate,Yes,3.51,96.16,Yes,6,3.16
420155,Female,Doctorate,No,2.22,80.43,No,19,2.08
8606867,Male,High School,Yes,3.85,95.48,Yes,18,2.96
4232973,Male,Master's,Yes,2.7,89.26,No,18,2.63
16344217,Female,Associate's,Yes,3.57,96.12,No,13,3.15
3120117,Male,High School,No,2.43,96.7,No,23,2.92
6793786,Male,Bachelor's,Yes,3.18,90.34,No,15,3.2
4141003,Male,Bachelor's,Yes,2.32,93.31,Yes,9,2.54
8776657,Female,Doctorate,Yes,2.45,88.17,Yes,12,2.04
2287702,Male,High School,Yes,3.35,89.28,No,17,3.0
2825630,Female,High School,No,2.98,83.73,No,8,3.39
14604459,Female,Bachelor's,Yes,3.26,81.0,No,17,3.22
14483616,Female,Doctorate,No,2.96,80.64,Yes,17,2.9
9124051,Female,Doctorate,Yes,2.6,87.57,No,21,2.67
7172511,Male,Master's,No,2.58,86.65,No,25,3.47
16243837,Male,Doctorate,Yes,2.43,95.76,Yes,9,2.27
11108873,Female,Doctorate,No,2.44,78.19,Yes,7,3.65
14330707,Female,Bachelor's,Yes,3.47,80.91,Yes,20,3.95
15373312,Female,Master's,Yes,2.8,77.81,No,18,2.48
4985732,Male,High School,Yes,3.8,81.42,No,15,3.83
6892244,Female,Master's,Yes,2.08,82.66,Yes,13,1.66
13687377,Female,Bachelor's,Yes,2.42,96.55,Yes,7,2.28
4423022,Male,Doctorate,Yes,3.16,99.67,Yes,7,3.77
12649839,Male,Doctorate,Yes,2.5,87.84,Yes,11,1.88
6343343,Female,Bachelor's,No,2.08,75.76,No,25,2.68
1899663,Female,Master's,No,2.99,95.61,Yes,7,3.81
2169304,Female,Associate's,No,2.52,91.3,No,16,1.95
7472189,Female,Doctorate,Yes,2.12,79.04,No,11,2.54
9434083,Male,Associate's,No,3.28,80.68,Yes,8,3.51
5985293,Male,Associate's,No,3.31,86.9,Yes,25,3.87
3386188,Female,High School,No,2.25,82.68,No,16,2.4
267684,Male,High School,No,4.0,76.25,No,6,3.99
659437,Male,High School,No,3.35,83.97,Yes,16,3.38
15112047,Male,High School,No,2.8,92.88,Yes,17,2.91
1830491,Male,Doctorate,Yes,2.27,81.74,Yes,9,1.77
4674578,Male,High School,Yes,3.25,79.31,Yes,19,3.31
13307303,Male,Associate's,Yes,3.26,79.38,No,22,3.36
6228094,Male,Master's,No,3.52,84.8,Yes,25,3.69
10147123,Female,High School,No,2.65,88.19,Yes,25,2.29
2555411,Male,Associate's,No,3.18,82.65,No,7,2.36
11076351,Male,Associate's,No,2.78,99.89,No,7,3.63
5783734,Female,High School,No,3.37,88.27,Yes,21,2.59
10589462,Female,Master's,Yes,2.21,83.36,No,24,2.61
8270726,Female,Doctorate,No,2.75,80.13,No,14,2.25
16388610,Male,Bachelor's,No,3.41,85.55,No,19,3.69
8855671,Male,Associate's,Yes,2.82,80.09,Yes,11,2.46
10853988,Male,High School,Yes,3.11,86.45,No,7,3.0
7606890,Male,Associate's,Yes,3.47,95.91,No,9,3.48
13648506,Female,Bachelor's,No,3.48,98.09,Yes,25,3.22
1874204,Male,Bachelor's,No,3.59,81.18,Yes,11,2.88
11582545,Male,Associate's,No,3.66,88.51,Yes,10,3.88
12369189,Male,Associate's,Yes,3.7,89.9,Yes,25,3.99
13118442,Female,Master's,No,2.15,79.0,No,17,2.22
1336390,Male,Master's,No,3.29,82.51,Yes,23,3.61
599839,Female,Doctorate,No,2.8,91.96,Yes,18,3.45
6643995,Male,Associate's,Yes,2.96,92.43,Yes,8,3.51
7398021,Female,High School,Yes,3.93,90.03,No,16,4.0
7883222,Male,High School,Yes,2.71,81.14,Yes,22,2.23
14179644,Female,Master's,Yes,3.24,76.65,Yes,23,3.28
6959994,Male,Doctorate,No,2.4,77.52,No,8,1.83
10774425,Female,Doctorate,No,3.07,96.05,No,7,3.68
8361615,Female,Doctorate,Yes,2.34,83.25,Yes,11,2.21
11970077,Female,Doctorate,No,2.95,77.06,Yes,7,3.71
8512524,Female,High School,Yes,3.17,82.06,No,17,3.09
5909928,Female,High School,No,3.24,82.74,No,14,3.88
1849800,Male,Doctorate,No,3.86,86.76,No,17,3.89
7438544,Male,High School,No,3.79,85.15,No,10,3.61
2170222,Male,Bachelor's,No,2.27,87.92,No,11,2.63
11079336,Male,Master's,Yes,3.77,92.67,No,15,3.81
522251,Male,High School,Yes,3.73,85.71,Yes,21,3.23
169475,Male,Associate's,Yes,2.88,95.9,No,18,3.27
15620642,Male,High School,No,3.32,95.56,No,10,3.65
9358830,Female,Doctorate,No,3.47,85.21,No,19,3.41
3225484,Female,Master's,No,2.75,83.3,No,17,2.64
15820550,Male,Doctorate,Yes,3.36,90.64,Yes,22,3.75
9494067,Male,High School,Yes,2.8,94.8,No,11,3.35
11074664,Male,Master's,Yes,3.06,97.8,Yes,17,3.14
11322476,Female,Bachelor's,Yes,2.72,98.8,Yes,8,2.93
16699638,Female,Doctorate,No,3.21,83.1,Yes,11,3.83
91877,Female,Associate's,Yes,2.73,77.37,Yes,15,1.87
6579688,Male,Doctorate,No,3.03,97.46,No,25,2.86
11728284,Male,Doctorate,Yes,3.43,86.13,Yes,11,3.81
13881043,Female,High School,Yes,2.42,89.44,Yes,19,2.67
6574393,Male,Bachelor's,No,3.92,84.94,Yes,25,3.94
16516325,Female,Doctorate,No,3.33,97.69,Yes,9,2.8
7159142,Male,Master's,Yes,2.24,91.65,No,19,1.68
13183801,Female,Bachelor's,No,3.43,92.55,No,17,2.44
6827973,Female,Associate's,No,3.35,80.94,No,25,3.71
3684826,Female,Doctorate,Yes,3.43,98.95,Yes,16,3.32
1560690,Female,Master's,Yes,3.76,98.26,Yes,19,3.93
9649652,Female,Bachelor's,No,3.76,89.87,No,11,3.71
4469064,Female,High School,Yes,2.4,98.05,No,10,1.97
16658091,Male,Associate's,Yes,2.37,77.0,Yes,20,2.91
4393329,Female,Bachelor's,Yes,2.71,94.26,No,15,1.73
10272676,Female,Associate's,No,2.49,90.93,Yes,23,2.75
7182748,Male,Associate's,No,2.45,81.35,Yes,6,2.5
1954852,Female,Doctorate,Yes,3.49,78.52,Yes,25,2.93
7698400,Female,High School,Yes,3.5,86.9,Yes,11,2.9
9782675,Male,Doctorate,Yes,3.02,94.41,Yes,17,2.32
14104067,Male,Doctorate,Yes,2.07,76.47,No,14,1.67
16483715,Female,High School,No,2.29,81.49,Yes,23,2.25
15748254,Male,Doctorate,Yes,3.16,77.22,No,16,2.95
12507919,Male,Doctorate,Yes,2.13,80.99,Yes,23,1.99
9500925,Male,Master's,No,3.53,82.26,No,9,3.45
15773408,Female,Doctorate,No,3.6,82.63,No,6,3.75
11653349,Male,Associate's,Yes,2.41,76.29,No,20,3.52
13811669,Male,Doctorate,Yes,2.11,95.83,Yes,9,2.19
12487506,Female,Associate's,No,2.96,77.51,Yes,16,2.83
413851,Female,Bachelor's,Yes,2.63,86.88,Yes,24,2.8
1154061,Male,High School,Yes,2.96,87.19,Yes,21,2.87
2258373,Female,Associate's,Yes,3.64,86.89,No,13,3.95
11724711,Male,Bachelor's,No,2.66,94.82,Yes,22,2.65
5244189,Male,Doctorate,Yes,2.86,95.18,Yes,12,3.22
1362239,Female,Bachelor's,No,3.05,97.13,No,19,2.92
14144530,Female,Doctorate,Yes,3.03,82.95,No,24,3.57
6727276,Female,Master's,Yes,3.26,77.8,Yes,21,3.35
172158,Male,High School,No,2.32,77.58,Yes,23,1.96
3011955,Female,Master's,Yes,3.18,96.39,No,25,3.21
5885018,Female,High School,Yes,2.09,86.64,No,24,1.79
5038762,Female,Bachelor's,No,3.32,83.66,Yes,18,3.58
3924613,Female,Doctorate,No,3.97,85.71,Yes,6,3.86
14620609,Male,Doctorate,No,2.19,88.85,Yes,21,1.98
7221367,Male,Associate's,Yes,3.96,82.02,No,24,3.98
365540,Female,Associate's,Yes,2.03,97.3,Yes,11,2.79
9760372,Male,Doctorate,No,3.75,78.21,Yes,6,3.21
6917084,Male,Doctorate,Yes,2.06,78.56,No,14,1.77
4753125,Female,Associate's,No,3.9,95.14,Yes,18,3.82
9448898,Male,Doctorate,Yes,3.44,78.21,Yes,11,2.6
9549526,Female,Associate's,No,3.67,95.29,No,8,2.36
2117736,Male,Doctorate,No,2.05,95.15,Yes,8,2.33
10693883,Female,High School,Yes,2.44,92.68,Yes,24,2.2
1497365,Female,Associate's,Yes,2.4,75.59,No,6,3.46
662664,Female,Master's,Yes,2.13,80.18,Yes,14,2.88
2871596,Male,High School,No,3.68,76.12,Yes,24,3.73
15829429,Male,Master's,Yes,2.66,77.6,Yes,24,2.24
14893029,Female,Bachelor's,No,3.91,75.11,Yes,6,3.8
2928325,Female,Bachelor's,Yes,3.93,87.5,No,21,3.67
11670598,Male,Associate's,Yes,3.73,98.29,Yes,22,3.9
2664414,Female,Master's,Yes,3.99,90.05,Yes,10,3.97
896264,Female,Bachelor's,No,3.17,93.72,No,16,3.09
8496427,Female,High School,Yes,3.83,87.91,Yes,18,3.62
14128007,Female,High School,No,2.3,85.28,Yes,14,2.01
14701079,Female,Associate's,Yes,3.82,83.77,Yes,7,3.04
15295654,Male,Doctorate,No,2.96,93.37,No,23,2.83
13017236,Female,Doctorate,Yes,2.49,89.54,No,22,2.37
1006022,Male,Bachelor's,No,2.32,85.91,No,21,3.08
3389747,Female,Associate's,No,3.08,98.83,No,15,3.02
221547,Male,Doctorate,No,2.3,95.88,Yes,24,1.97
3619790,Female,High School,Yes,3.16,94.05,No,6,3.82
3974269,Male,Associate's,Yes,2.79,97.05,Yes,14,2.47
7130894,Male,Master's,No,3.4,86.4,No,25,3.57
15908368,Female,Doctorate,No,3.16,90.64,Yes,22,3.27
12162521,Female,Doctorate,Yes,3.6,88.84,No,6,2.96
8417537,Male,High School,Yes,2.98,96.14,No,15,2.79
9735449,Female,Doctorate,Yes,2.21,82.05,No,22,1.9
12411682,Male,High School,Yes,3.71,76.5,No,7,3.76
3320030,Female,High School,Yes,3.53,77.31,No,10,2.69
638295,Male,Doctorate,Yes,3.23,82.81,Yes,6,3.24
7570315,Male,Associate's,Yes,2.05,95.57,No,15,1.79
2376585,Female,Master's,Yes,3.97,77.06,No,8,3.89
8027834,Female,Doctorate,No,3.66,91.39,Yes,17,3.97
2318403,Female,Bachelor's,No,3.73,95.21,No,9,3.15
9739349,Female,High School,No,3.59,84.97,Yes,10,3.14
15591462,Female,Doctorate,Yes,2.96,91.11,Yes,20,2.72
11472010,Female,Associate's,No,3.99,93.54,No,10,3.97
9452925,Female,Bachelor's,Yes,2.53,85.88,Yes,7,2.2
2002535,Male,Master's,No,3.35,86.81,Yes,21,2.62
4393549,Female,Master's,Yes,3.84,99.88,No,21,3.42
8656890,Female,Doctorate,No,3.28,76.99,No,15,3.2
15148076,Female,High School,Yes,3.32,80.32,Yes,11,3.41
390982,Female,Master's,No,2.26,79.38,Yes,23,2.52
11725020,Female,High School,No,2.54,84.1,No,24,1.95
8537427,Male,High School,Yes,2.39,80.49,Yes,15,3.33
4546202,Female,Master's,Yes,2.44,79.13,No,18,1.94
60954,Female,Associate's,Yes,3.43,85.48,No,14,2.91
3246777,Male,Master's,Yes,3.25,79.04,No,17,3.12
15563858,Male,High School,Yes,3.32,76.32,Yes,22,2.88
6598985,Female,Master's,Yes,2.88,84.43,No,23,2.27
2129673,Male,High School,Yes,2.61,85.56,Yes,24,3.02
1229831,Male,High School,Yes,3.41,94.85,No,12,2.73
12874313,Female,High School,Yes,2.12,94.91,Yes,23,2.17
2651508,Female,High School,No,2.29,81.09,Yes,19,2.05
16433158,Female,Master's,No,2.19,79.33,No,9,1.99
12758348,Female,Master's,No,3.97,97.74,No,20,3.83
10395664,Female,High School,No,2.15,89.03,No,16,2.55
2876365,Male,High School,No,3.1,88.86,No,8,3.36
429555,Female,Doctorate,Yes,2.51,77.49,No,16,2.99
4318947,Female,Bachelor's,Yes,2.06,92.83,No,8,2.41
1336244,Male,Master's,No,2.38,86.94,Yes,7,2.14
3979418,Female,Bachelor's,No,2.6,99.32,No,10,3.6
9420769,Male,Doctorate,No,3.09,78.08,No,6,3.28
12594745,Female,Doctorate,Yes,2.48,79.12,Yes,24,2.41
866801,Female,High School,Yes,3.83,77.55,No,17,3.38
4743643,Male,Associate's,No,2.96,89.77,Yes,14,2.45
1164435,Female,Associate's,No,3.29,82.98,No,25,2.58
1643924,Female,Doctorate,Yes,2.81,95.12,No,20,1.63
10596026,Male,Doctorate,No,2.12,86.4,Yes,5,2.15
11716256,Female,Bachelor's,Yes,3.96,97.65,Yes,19,3.79
70626,Female,Doctorate,Yes,2.93,83.05,No,22,3.55
14831493,Male,Master's,Yes,2.6,93.93,Yes,24,3.55
2081349,Male,Associate's,Yes,2.16,98.67,Yes,17,2.56
8951700,Female,Associate's,Yes,2.2,79.15,Yes,18,2.07
13273907,Male,Associate's,Yes,2.42,97.05,No,7,1.87
401837,Female,Master's,No,3.89,99.69,No,22,3.96
10876721,Female,High School,No,2.91,86.44,No,18,2.68
5895997,Female,Doctorate,No,3.41,94.13,No,18,3.46
1612725,Male,Bachelor's,Yes,3.38,85.47,Yes,22,3.24
4840428,Female,Bachelor's,No,2.75,84.53,Yes,24,1.75
1016153,Male,Doctorate,Yes,3.73,86.52,No,12,3.79
3239723,Male,Master's,No,3.38,75.13,No,13,3.03
10326508,Male,Bachelor's,Yes,3.18,77.83,Yes,17,2.97
1616534,Male,High School,Yes,3.94,78.09,No,24,3.94
10982961,Male,High School,Yes,2.29,87.49,No,15,3.4
10658529,Male,High School,No,3.53,78.19,Yes,8,3.91
12340055,Male,High School,No,2.13,94.24,No,7,2.26
13084397,Male,Bachelor's,Yes,2.13,83.93,No,18,1.89
4920465,Male,Master's,No,3.74,98.44,Yes,25,3.99
8568402,Male,Bachelor's,No,2.4,94.15,No,22,2.93
4698982,Male,Master's,Yes,2.25,90.5,No,19,1.64
4273710,Female,High School,No,2.48,79.97,Yes,11,2.05
12991693,Female,Bachelor's,No,2.49,75.3,Yes,15,2.84
14327003,Female,High School,Yes,3.43,85.53,Yes,7,3.55
14313172,Female,Associate's,Yes,3.49,89.25,No,10,3.37
13511957,Male,Associate's,Yes,3.91,81.63,Yes,20,3.64
2094754,Male,Associate's,Yes,3.24,86.6,Yes,9,3.47
10219493,Female,Bachelor's,No,2.21,91.63,Yes,23,1.84
3111286,Female,Doctorate,Yes,3.22,78.32,Yes,15,3.32
14395217,Female,High School,Yes,3.11,99.98,Yes,8,3.2
7545535,Female,High School,No,3.24,87.38,Yes,15,3.26
1016200,Female,Doctorate,Yes,3.69,85.65,No,9,3.1
16309817,Male,Associate's,Yes,2.63,91.57,Yes,17,2.0
889716,Female,Bachelor's,No,3.05,90.68,Yes,18,3.32
5950803,Female,Associate's,No,2.13,77.34,Yes,21,2.2
1057205,Female,Associate's,Yes,3.58,94.04,No,17,3.68
13585603,Female,Master's,Yes,3.99,77.02,No,6,3.87
1415329,Male,High School,Yes,2.86,86.31,Yes,6,2.61
14459464,Female,Master's,Yes,3.1,93.41,No,9,3.44
569965,Male,Master's,No,3.21,99.67,No,17,3.83
30263,Female,Bachelor's,Yes,3.68,87.82,Yes,20,2.16
11866905,Female,Doctorate,No,3.8,86.01,Yes,25,3.89
7259170,Female,Associate's,No,3.15,93.02,No,6,3.03
13543716,Male,Bachelor's,No,2.12,94.38,Yes,7,2.09
14492247,Female,Associate's,Yes,3.56,80.35,No,6,3.79
1694476,Male,Doctorate,No,2.17,96.18,Yes,21,1.89
14269720,Female,High School,Yes,2.99,95.92,No,19,3.15
16151072,Female,High School,Yes,3.6,80.76,No,22,3.23
9311413,Male,High School,No,2.99,86.25,No,8,3.59
10575150,Male,Master's,No,2.47,75.86,Yes,24,2.5
15656173,Female,Associate's,No,2.11,81.87,No,16,2.03
